categoria,subcategoria,descripcion,unidades,precio,marca
Despensa,Aperitivos y frutos secos,Aceituna Rellena Anchoa Cantábrico Pack de 3 3 x 50 Gr,"19,00 € / 1 Kg","3,19 €
2,85 €",JOLCA
Despensa,Aperitivos y frutos secos,Piña Deshidratada Bolsa 50 Gr,"25,00 € / 1 Kg","1,30 €
1,25 €",FRUBIS
Despensa,Aperitivos y frutos secos,Gilda Aceituna y Guindilla con Aceite de Oliva 95 Gr,"30,00 € / 1 Kg","3,35 €
2,85 €",KIMBO
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Churrería Bolsa 150 Gr,"11,67 € / 1 Kg","1,75 €",SANTA ANA
Despensa,Aperitivos y frutos secos,Galletas Saladas Krit Bote 350 Gr,"8,57 € / 1 Kg","3,89 €
3,00 €",CUETARA
Despensa,Aperitivos y frutos secos,Ciruela sin Hueso Doypack 300 Gr,"7,96 € / 1 Kg","2,65 €
2,39 €",CONSUM
Despensa,Aperitivos y frutos secos,Cócktail Frutos Secos Mix5 Bolsa 160 Gr,"10,31 € / 1 Kg","1,95 €
1,65 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Maíz Frito Bolsa 160 Gr,"10,31 € / 1 Kg","1,95 €
1,65 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Gourmet Bolsa 170 Gr,"14,06 € / 1 Kg","2,79 €
2,39 €",LAY'S
Despensa,Aperitivos y frutos secos,Patatas Paprika Bote 165 Gr,"15,45 € / 1 Kg","2,55 €",PRINGLES
Despensa,Aperitivos y frutos secos,Patatas Fritas Receta Original de 1931 150 Gr,"8,60 € / 1 Kg","1,59 €
1,29 €",VIDAL
Despensa,Aperitivos y frutos secos,Aceitunas Verdes Rellenas de Anchoa 150 Gr,"12,33 € / 1 Kg","2,45 €
1,85 €",LA ESPAÑOLA
Despensa,Aperitivos y frutos secos,Takis Fuego Sabor Chile y Lima 140 Gr,"17,07 € / 1 Kg","2,39 €",TAKIS EAGLE
Despensa,Aperitivos y frutos secos,Patatas Fritas Onduladas Jamón Pack Ahorro 275 Gr,"10,51 € / 1 Kg","3,39 €
2,89 €",RUFFLES
Despensa,Aperitivos y frutos secos,Pipas Piponazo Original Formato Ahorro 195 Gr,"11,54 € / 1 Kg","2,65 €
2,25 €",GREFUSA
Despensa,Aperitivos y frutos secos,Gusanitos de Maíz Bolsa 105 Gr,"13,23 € / 1 Kg","1,65 €
1,39 €",RISI
Despensa,Aperitivos y frutos secos,Patatas Cheesy Cheese 165 Gr,"15,45 € / 1 Kg","2,55 €",PRINGLES
Despensa,Aperitivos y frutos secos,Nachos Tortilla Chips Bolsa 200 Gr,"11,25 € / 1 Kg","2,25 €",MISSION
Despensa,Aperitivos y frutos secos,Aceitunas Verdial Receta Tradicional 400 Gr,"7,98 € / 1 Kg","3,59 €
3,19 €",JOLCA
Despensa,Aperitivos y frutos secos,Mixtus Country Paquete 170 Gr,"8,76 € / 1 Kg","1,75 €
1,49 €",MEDINA
Despensa,Aperitivos y frutos secos,Pipas G Tijuana Bolsa 165 Gr,"9,09 € / 1 Kg","1,75 €
1,50 €",GREFUSA
Despensa,Aperitivos y frutos secos,Aceituna Rellena Anchoa Lata 130 Gr,"13,00 € / 1 Kg","1,69 €",JOLCA
Despensa,Aperitivos y frutos secos,Pipas G Maxi Tijuana Bolsa 240 Gr,"9,58 € / 1 Kg","2,30 €",GREFUSA
Despensa,Aperitivos y frutos secos,Nuez Cáscara Granel,"5,99 € / 1 Kg","5,99 €",
Despensa,Aperitivos y frutos secos,Bocabits Bolsa 84 Gr,"22,50 € / 1 Kg","1,89 €",MATUTANO
Despensa,Aperitivos y frutos secos,Aperitivo de Maíz Pelotazos Sabor Queso 130 Gr,"14,54 € / 1 Kg","1,89 €",CHEETOS
Despensa,Aperitivos y frutos secos,Aperitivo Frito Pandilla Sabor Queso 75 Gr,"25,20 € / 1 Kg","1,89 €",CHEETOS
Despensa,Aperitivos y frutos secos,Aceitunas Manzanilla sin Hueso Bolsa 75 Gr,"12,00 € / 1 Kg","0,90 €",JOLCA
Despensa,Aperitivos y frutos secos,Apetinas Ketchup Bolsa 90 Gr,"15,44 € / 1 Kg","1,39 €",TOSFRIT
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Artesanas Bolsa Papel 2 x 135 Gr,"11,81 € / 1 Kg","3,19 €",SANTA ANA
Despensa,Aperitivos y frutos secos,Aceitunas Negras Hueso Lata 185 Gr,"6,76 € / 1 Kg","1,25 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas de Anchoas 150 Gr,"7,60 € / 1 Kg","1,14 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas de Anchoas Pack de 3 3 x 50 Gr,"11,67 € / 1 Kg","1,75 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas Tostadas con Sal Bolsa 250 Gr,"5,80 € / 1 Kg","1,45 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Manzanilla con Hueso en Frasco 250 Gr,"7,00 € / 1 Kg","1,75 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Sabor Anchoa con Hueso en Frasco 250 Gr,"7,80 € / 1 Kg","1,95 €",CONSUM
Despensa,Aperitivos y frutos secos,Tortilla Chip Sal 200 Gr,"8,25 € / 1 Kg","1,65 €",ZANUY
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas de Anchoas Pack de 3 3 x 50 Gr,"21,00 € / 1 Kg","3,15 €",JOLCA
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas Anchoa Cantábrico Lata 150 Gr,"15,93 € / 1 Kg","2,39 €",JOLCA
Despensa,Aperitivos y frutos secos,Mega Mix Snacks Bolsa 140 Gr,"7,86 € / 1 Kg","1,10 €",CONSUM
Despensa,Aperitivos y frutos secos,Conos de Maíz Sabor Queso-Bacon 80 Gr,"8,13 € / 1 Kg","0,65 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Bolsa Papel 300 Gr,"5,83 € / 1 Kg","1,75 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Ligeras Bolsa 130 Gr,"9,15 € / 1 Kg","1,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Onduladas Jamón Bolsa 170 Gr,"7,94 € / 1 Kg","1,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Ruedas de Patata Bolsa 80 Gr,"14,38 € / 1 Kg","1,15 €",CONSUM
Despensa,Aperitivos y frutos secos,Tiras de Maíz Sabor Barbacoa 130 Gr,"5,00 € / 1 Kg","0,65 €",CONSUM
Despensa,Aperitivos y frutos secos,Maíz Crudo Palomitas Bolsa 250 Gr,"3,40 € / 1 Kg","0,85 €",CONSUM
Despensa,Aperitivos y frutos secos,Cacahuetes Fritos Piel Bolsa 250 Gr,"5,20 € / 1 Kg","1,30 €",CONSUM
Despensa,Aperitivos y frutos secos,Cortezas de Cerdo Bolsa 100 Gr,"12,70 € / 1 Kg","1,27 €",CONSUM
Despensa,Aperitivos y frutos secos,Piñones Caja 40 Gr,"7,38 € / 100 Gr","2,95 €",CONSUM
Despensa,Aperitivos y frutos secos,Pepinillos Finos Vinagre Frasco 230 Gr,"5,43 € / 1 Kg","1,25 €",CONSUM
Despensa,Aperitivos y frutos secos,Pepinillos Finos Sabor Anchoa Frasco 230 Gr,"6,04 € / 1 Kg","1,39 €",CONSUM
Despensa,Aperitivos y frutos secos,Cocktail Aceitunas y Pepinillos Frasco 500 Gr,"5,78 € / 1 Kg","2,89 €",CONSUM
Despensa,Aperitivos y frutos secos,Banderillas Dulces Frasco 215 Gr,"9,72 € / 1 Kg","2,09 €",CONSUM
Despensa,Aperitivos y frutos secos,Banderillas Picantes Frasco 215 Gr,"9,72 € / 1 Kg","2,09 €",CONSUM
Despensa,Aperitivos y frutos secos,Garbanzos Tostados Bolsa 125 Gr,"10,32 € / 1 Kg","1,29 €",CONSUM
Despensa,Aperitivos y frutos secos,Anacardos Fritos Doypack 200 Gr,"12,95 € / 1 Kg","2,59 €",CONSUM
Despensa,Aperitivos y frutos secos,Avellanas Tostadas Bolsa 200 Gr,"16,45 € / 1 Kg","3,29 €",CONSUM
Despensa,Aperitivos y frutos secos,Aperitivo de Maíz Gustosines Sal Bolsa 96 Gr,"19,69 € / 1 Kg","1,89 €",CHEETOS
Despensa,Aperitivos y frutos secos,Aceitunas Gazpachas Partidas Frasco 500 Gr,"5,30 € / 1 Kg","2,65 €",CONSUM
Despensa,Aperitivos y frutos secos,Dracos Snack de Maíz Sabor Queso-Bacón 80 Gr,"14,88 € / 1 Kg","1,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Guindillas Vascas en Vinagre Frasco 130 Gr,"32,69 € / 1 Kg","4,25 €",GUIPUZCOANA
Despensa,Aperitivos y frutos secos,Pepinillos Estilo Alemán Frasco 880 Gr,"4,88 € / 1 Kg","4,29 €",ORZECH
Despensa,Aperitivos y frutos secos,Nuez Cascara Bolsa 600 Gr,"5,42 € / 1 Kg","3,25 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Bolsa 210 Gr,"6,43 € / 1 Kg","1,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Onduladas Bolsa 210 Gr,"6,43 € / 1 Kg","1,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Almendras con Piel Tostadas Sal Bolsa 200 Gr,"14,95 € / 1 Kg","2,99 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas G con Sal Bolsa 165 Gr,"9,39 € / 1 Kg","1,55 €",GREFUSA
Despensa,Aperitivos y frutos secos,Almendras Repeladas Fritas Bolsa 200 Gr,"14,25 € / 1 Kg","2,85 €",CONSUM
Despensa,Aperitivos y frutos secos,Habas Fritas Bolsa 100 Gr,"12,90 € / 1 Kg","1,29 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceituna Pelotín Sabor Anchoa 250 Gr,"10,36 € / 1 Kg","2,59 €",BERNAL
Despensa,Aperitivos y frutos secos,Cebolla Roja 500 Gr,"6,98 € / 1 Kg","3,49 €",CORBI
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Bolsa 140 Gr,"10,36 € / 1 Kg","1,45 €",DUSO
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Bolsa 300 Gr,"8,97 € / 1 Kg","2,69 €",DUSO
Despensa,Aperitivos y frutos secos,Alcaparras en Vinagre Tarro 80 Gr,"16,25 € / 1 Kg","1,30 €",CONSUM
Despensa,Aperitivos y frutos secos,Cacahuetes con Miel Paquete 150 Gr,"9,00 € / 1 Kg","1,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Manzanilla con Hueso Bolsa 100 Gr,"9,00 € / 1 Kg","0,90 €",JOLCA
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Caseras Bolsa Papel 250 Gr,"10,60 € / 1 Kg","2,65 €",VIDAL
Despensa,Aperitivos y frutos secos,Aceitunas Manzanilla con Hueso en Frasco 500 Gr,"5,18 € / 1 Kg","2,59 €",CONSUM
Despensa,Aperitivos y frutos secos,Galletas Saladas Bacón Paquete 100 Gr,"14,90 € / 1 Kg","1,49 €",LU
Despensa,Aperitivos y frutos secos,Pepinillos Agridulces Frasco 230 Gr,"7,35 € / 1 Kg","1,69 €",CONSUM
Despensa,Aperitivos y frutos secos,Guindillas en Vinagre Frasco 160 Gr,"8,06 € / 1 Kg","1,29 €",CONSUM
Despensa,Aperitivos y frutos secos,Cóctel Frutos Secos Clásico Bolsa 175 Gr,"12,51 € / 1 Kg","2,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Manzanilla sin Hueso en Frasco 400 Gr,"6,48 € / 1 Kg","2,59 €",CONSUM
Despensa,Aperitivos y frutos secos,Palomitas Microondas Saladas Pack de 3 3 x 100 Gr,"8,17 € / 1 Kg","2,45 €",POPITAS
Despensa,Aperitivos y frutos secos,Picadillo de Encurtidos Frasco 200 Gr,"6,75 € / 1 Kg","1,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas Calabaza Tostadas Sal Bolsa 125 Gr,"12,40 € / 1 Kg","1,55 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Manzanilla Sabor Anchoa con Hueso 500 Gr,"6,10 € / 1 Kg","3,05 €",CONSUM
Despensa,Aperitivos y frutos secos,Palomitas Mantequilla Bolsa 90 Gr,"9,44 € / 1 Kg","0,85 €",CONSUM KIDS
Despensa,Aperitivos y frutos secos,Patatas Fritas Sin Sal Añadida Bolsa 130 Gr,"9,92 € / 1 Kg","1,29 €",CONSUM
Despensa,Aperitivos y frutos secos,Aros de Maíz Kaskys Bolsa 120 Gr,"9,08 € / 1 Kg","1,09 €",TOSFRIT
Despensa,Aperitivos y frutos secos,Selección Frutos Secos y Snacks Mix5 XL 300 Gr,"9,50 € / 1 Kg","2,85 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Galleta Salada Bote 350 Gr,"3,71 € / 1 Kg","1,30 €",CONSUM
Despensa,Aperitivos y frutos secos,Almendra Repelada Cruda 150 Gr,"12,60 € / 1 Kg","1,89 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Lisas Campesinas Ahorro 250 Gr,"12,36 € / 1 Kg","3,09 €",LAY'S
Despensa,Aperitivos y frutos secos,Palitos de Patatas Bolsa 75 Gr,"11,33 € / 1 Kg","0,85 €",CONSUM
Despensa,Aperitivos y frutos secos,Maíz Gigante Frito Bolsa 250 Gr,"9,00 € / 1 Kg","2,25 €",CONSUM
Despensa,Aperitivos y frutos secos,Cortezas Morro-Torrezno Bolsa 150 Gr,"13,67 € / 1 Kg","2,05 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas de Anchoas Lata 600 Gr,"7,25 € / 1 Kg","4,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Cocktail Cuatro Variantes en Vinagre Frasco 225 Gr,"6,44 € / 1 Kg","1,45 €",CONSUM
Despensa,Aperitivos y frutos secos,Maíz Gigante Frito Barbacoa Bolsa 100 Gr,"11,50 € / 1 Kg","1,15 €",CONSUM
Despensa,Aperitivos y frutos secos,Cocktail Aceituna Verde Negra-Cebollita-Pepinillo 185 Gr,"10,76 € / 1 Kg","1,99 €",JOLCA
Despensa,Aperitivos y frutos secos,Galletas Saladas Cracker Caja 200 Gr,"13,75 € / 1 Kg","2,75 €",RITZ
Despensa,Aperitivos y frutos secos,Coctel Frutos Secos Cáscara Bolsa 250 Gr,"7,00 € / 1 Kg","1,75 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Sabor Anchoa con Hueso en Lata 185 Gr,"11,30 € / 1 Kg","2,09 €",JOLCA
Despensa,Aperitivos y frutos secos,Aceituna Manzanilla Frasco 420 Gr,"11,17 € / 1 Kg","4,69 €",JOLCA
Despensa,Aperitivos y frutos secos,Cóctel Frutos Secos Especial Premiun 100 Gr,"19,90 € / 1 Kg","1,99 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceituna con Guindilla Picante 150 Gr,"19,93 € / 1 Kg","2,99 €",KIMBO
Despensa,Aperitivos y frutos secos,Piñones Pelados Tarro 45 Gr,"11,09 € / 100 Gr","4,99 €",SABATER
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas Jalapeños Lata 130 Gr,"15,77 € / 1 Kg","2,05 €",JOLCA
Despensa,Aperitivos y frutos secos,Avellana Cáscara Granel,"7,60 € / 1 Kg","7,60 €",
Despensa,Aperitivos y frutos secos,Aceitunas Gordal con Hueso en Frasco 475 Gr,"8,82 € / 1 Kg","4,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Alcaparrones en Vinagre Frasco 150 Gr,"13,87 € / 1 Kg","2,08 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Gordal Picante con Hueso en Frasco 475 Gr,"8,82 € / 1 Kg","4,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Cocktail Imperial Tarro 360 Gr,"13,58 € / 1 Kg","4,89 €",JOLCA
Despensa,Aperitivos y frutos secos,Cebollitas Sabor Anchoa Tarro 200 Gr,"7,95 € / 1 Kg","1,59 €",CONSUM
Despensa,Aperitivos y frutos secos,Pimiento en Salmuera Pet 425 Gr,"6,55 € / 1 Kg","2,75 €",CORBI
Despensa,Aperitivos y frutos secos,Banderillas Picantes Aceite y Sabor Anchoa 120 Gr,"22,08 € / 1 Kg","2,65 €",KIMBO
Despensa,Aperitivos y frutos secos,Aceituna Gordal Picante sin Hueso Lata 150 Gr,"15,93 € / 1 Kg","2,39 €",BERNAL
Despensa,Aperitivos y frutos secos,Pipa Calabaza Pelada Tostada Paquete 150 Gr,"15,00 € / 1 Kg","2,25 €",CONSUM
Despensa,Aperitivos y frutos secos,Cacahuete Garrapiñado Doypack 130 Gr,"9,15 € / 1 Kg","1,19 €",PRUNITA
Despensa,Aperitivos y frutos secos,Almendra con Cáscara Tostada Bolsa 250 Gr,"13,00 € / 1 Kg","3,25 €",
Despensa,Aperitivos y frutos secos,Pepinillo Agridulce Bote 400 Gr,"5,23 € / 1 Kg","2,09 €",BERNAL
Despensa,Aperitivos y frutos secos,Tortilla Nachips Bolsa 185 Gr,"14,86 € / 1 Kg","2,75 €",OLD EL PASO
Despensa,Aperitivos y frutos secos,Patatas Fritas Flor de Sal con Hierbas Aromáticas 150 Gr,"13,27 € / 1 Kg","1,99 €",CONSUM
Despensa,Aperitivos y frutos secos,Chips de Maíz y Chía con Sal Marina Mios! 150 Gr,"12,67 € / 1 Kg","1,90 €",RISI
Despensa,Aperitivos y frutos secos,Snack de Maíz con Sabor a Mantequilla 100 Gr,"13,00 € / 1 Kg","1,30 €",JUMPERS
Despensa,Aperitivos y frutos secos,Aceitunas Rellenas de Anchoa Suaves 130 Gr,"14,54 € / 1 Kg","1,89 €",JOLCA
Despensa,Aperitivos y frutos secos,Mango Deshidratado Doypack 90 Gr,"21,22 € / 1 Kg","1,91 €",PRUNITA
Despensa,Aperitivos y frutos secos,Coquitos Grano Bolsa 150 Gr,"15,00 € / 1 Kg","2,25 €",CONSUM
Despensa,Aperitivos y frutos secos,Cocktail Frutos Secos Top 5 170 Gr,"14,71 € / 1 Kg","2,50 €",FRIT RAVICH
Despensa,Aperitivos y frutos secos,Snack Multicereales al Toque de Sal Marina 95 Gr,"23,05 € / 1 Kg","2,19 €",SUNBITES
Despensa,Aperitivos y frutos secos,Almendra Cáscara Blanda Cruda Granel,"9,60 € / 1 Kg","9,60 €",
Despensa,Aperitivos y frutos secos,Pipas Oro Bolsa 150 Gr,"12,00 € / 1 Kg","1,80 €",EL MANISERO
Despensa,Aperitivos y frutos secos,Patata Frita Viruta más Ketchup Tarrina 175 Gr,"12,57 € / 1 Kg","2,20 €",ARGENTE
Despensa,Aperitivos y frutos secos,Mix Sabores de América Bolsa 180 Gr,"13,28 € / 1 Kg","2,39 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Aceitunas Negras Sin Hueso Cacereña 3 x 50 Gr,"21,00 € / 1 Kg","3,15 €",JOLCA
Despensa,Aperitivos y frutos secos,Manzana Deshidratada Roja Bolsa 20 Gr,"4,25 € / 100 Gr","0,85 €",FRUBIS
Despensa,Aperitivos y frutos secos,Frutos Secos y Frutas Arándanos y Cerezas 120 Gr,"22,08 € / 1 Kg","2,65 €",SNATT'S
Despensa,Aperitivos y frutos secos,Frutos Secos y Frutas Piña y Papaya 120 Gr,"22,08 € / 1 Kg","2,65 €",SNATT'S
Despensa,Aperitivos y frutos secos,Pistacho con Cáscara Crudo Bolsa 150 Gr,"16,60 € / 1 Kg","2,49 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceitunas Negras en Rodajas Tarro 110 Gr,"17,73 € / 1 Kg","1,95 €",JOLCA
Despensa,Aperitivos y frutos secos,Nachos con Chia Paquete 130 Gr,"10,77 € / 1 Kg","1,40 €",ZANUY
Despensa,Aperitivos y frutos secos,Aceituna Partida de la Abuela Antequera 550 Gr,"6,82 € / 1 Kg","3,75 €",CHICÓN
Despensa,Aperitivos y frutos secos,Conos de Maíz 3D's Sabor Queso 100 Gr,"18,90 € / 1 Kg","1,89 €",MATUTANO
Despensa,Aperitivos y frutos secos,Mix Familiar 500 Gr,"5,10 € / 1 Kg","2,55 €",CONSUM
Despensa,Aperitivos y frutos secos,Pan de Gambas Bolsa 80 Gr,"18,13 € / 1 Kg","1,45 €",ESCRIVA
Despensa,Aperitivos y frutos secos,Nachos de Maíz Fritos Sabor Natural 300 Gr,"8,83 € / 1 Kg","2,65 €",MEXIFOODS
Despensa,Aperitivos y frutos secos,Picoteo Surtido de Snacks 90 Gr,"12,78 € / 1 Kg","1,15 €",TOSFRIT
Despensa,Aperitivos y frutos secos,Tuc Crackers Pack de 2 x 100 Gr,"11,25 € / 1 Kg","2,25 €",LU
Despensa,Aperitivos y frutos secos,Pistacho Tostado Bolsa 130 Gr,"26,08 € / 1 Kg","3,39 €",PIZARRO
Despensa,Aperitivos y frutos secos,Patatas Fritas Receta Original 250 Gr,"9,40 € / 1 Kg","2,35 €",VIDAL
Despensa,Aperitivos y frutos secos,Ajos Aliñados Frasco 220 Gr,"10,45 € / 1 Kg","2,30 €",CONSUM
Despensa,Aperitivos y frutos secos,Maíz Mistercorn Maxi Ahorro Bolsa 285 Gr,"10,00 € / 1 Kg","2,85 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Aceituna Rellena Limón 130 Gr,"15,31 € / 1 Kg","1,99 €",JOLCA
Despensa,Aperitivos y frutos secos,Aceituna Gordal sin Hueso Aliñada 360 Gr,"13,86 € / 1 Kg","4,99 €",JOLCA
Despensa,Aperitivos y frutos secos,Patatas Fritas Sal al Horno 150 Gr,"15,93 € / 1 Kg","2,39 €",LAY'S
Despensa,Aperitivos y frutos secos,Cóctel Picante Bote 235 Gr,"9,35 € / 1 Kg","2,15 €",CORBI
Despensa,Aperitivos y frutos secos,Mix Barbacoa Bolsa 195 Gr,"10,00 € / 1 Kg","1,95 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Mix Picante Bolsa 195 Gr,"10,00 € / 1 Kg","1,95 €",MISTERCORN
Despensa,Aperitivos y frutos secos,Mix de Encurtidos Pepinillos y Cebollas 380 Gr,"5,13 € / 1 Kg","1,95 €",RIOVERDE
Despensa,Aperitivos y frutos secos,Cóctel Salseo Bolsa 200 Gr,"10,95 € / 1 Kg","2,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas Tostadas sin Sal Bolsa 175 Gr,"7,37 € / 1 Kg","1,29 €",CONSUM
Despensa,Aperitivos y frutos secos,Snack Papadelta Sabor Jamón Bolsa 73 Gr,"23,15 € / 1 Kg","1,69 €",GREFUSA
Despensa,Aperitivos y frutos secos,Snack Gublins Sabor Barbacoa Bolsa 135 Gr,"12,52 € / 1 Kg","1,69 €",GREFUSA
Despensa,Aperitivos y frutos secos,Snack Boom Tijuana Bolsa 85 Gr,"19,88 € / 1 Kg","1,69 €",GREFUSA
Despensa,Aperitivos y frutos secos,Anacardos Crudos Bolsa 150 Gr,"11,67 € / 1 Kg","1,75 €",CONSUM
Despensa,Aperitivos y frutos secos,Patata Delicatessen Bolsa 120 Gr,"11,58 € / 1 Kg","1,39 €",ARGENTE
Despensa,Aperitivos y frutos secos,Pipas Piponazo Original Bolsa 119 Gr,"15,55 € / 1 Kg","1,85 €",GREFUSA
Despensa,Aperitivos y frutos secos,Cóctel Frutos Secos sin Sal 170 Gr,"12,88 € / 1 Kg","2,19 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Onduladas Bolsa 160 Gr,"11,81 € / 1 Kg","1,89 €",RUFFLES
Despensa,Aperitivos y frutos secos,Aceituna Pimiento Asado Lata 150 Gr,"11,00 € / 1 Kg","1,65 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas Gigantes Tostadas Aguasal en Bolsa 200 Gr,"6,00 € / 1 Kg","1,20 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas Peladas Fritas Bolsa 150 Gr,"5,67 € / 1 Kg","0,85 €",CONSUM
Despensa,Aperitivos y frutos secos,Palomitas Microondas Pack de 3 3 x 100 Gr,"8,17 € / 1 Kg","2,45 €",POPITAS
Despensa,Aperitivos y frutos secos,Aceituna Rellena Anchoa Baja en Sal en Lata 150 Gr,"9,33 € / 1 Kg","1,40 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipas Gigantes Tostadas con Sal Bolsa 200 Gr,"6,00 € / 1 Kg","1,20 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceituna Verde Rodajas Bote 110 Gr,"12,64 € / 1 Kg","1,39 €",CONSUM
Despensa,Aperitivos y frutos secos,Berenjena Troceada Vidrio 300 Gr,"9,97 € / 1 Kg","2,99 €",ANTONIO
Despensa,Aperitivos y frutos secos,Triángulos de Maíz Sabor Chili Bolsa 140 Gr,"14,21 € / 1 Kg","1,99 €",DORITOS
Despensa,Aperitivos y frutos secos,Triángulos de Maíz Sabor Tex-Mex Bolsa 140 Gr,"14,21 € / 1 Kg","1,99 €",DORITOS
Despensa,Aperitivos y frutos secos,Triángulos de Maíz Sabor Tex-Mex Ahorro 260 Gr,"13,27 € / 1 Kg","3,45 €",DORITOS
Despensa,Aperitivos y frutos secos,Mix Cocktail Bolsa 100 Gr,"13,00 € / 1 Kg","1,30 €",JUMPERS
Despensa,Aperitivos y frutos secos,Avellana Natural Piel DoyPack 200 Gr,"13,50 € / 1 Kg","2,70 €",CONSUM
Despensa,Aperitivos y frutos secos,Cacahuete Repelado Frito Paquete 250 Gr,"4,20 € / 1 Kg","1,05 €",CONSUM
Despensa,Aperitivos y frutos secos,Patatas Fritas Burguer Bolsa 95 Gr,"16,84 € / 1 Kg","1,60 €",VIDAL
Despensa,Aperitivos y frutos secos,Almendra Natural piel Doy Pack 200 Gr,"10,25 € / 1 Kg","2,05 €",CONSUM
Despensa,Aperitivos y frutos secos,Nuez Grano Doypack 200 Gr,"10,75 € / 1 Kg","2,15 €",CONSUM
Despensa,Aperitivos y frutos secos,Aceituna Rellena Sabor Vermut 150 Gr,"15,93 € / 1 Kg","2,39 €",JOLCA
Despensa,Aperitivos y frutos secos,Palomitas Microondas Sal Bolsa 3 x 90 Gr,"4,07 € / 1 Kg","1,10 €",CONSUM
Despensa,Aperitivos y frutos secos,Palomitas Microondas Mantequilla Bolsa 3 x 90 Gr,"5,00 € / 1 Kg","1,35 €",CONSUM
Despensa,Aperitivos y frutos secos,Palomitas Microondas Dulces Bolsa 3 x 90 Gr,"6,30 € / 1 Kg","1,70 €",CONSUM
Despensa,Aperitivos y frutos secos,Pasas Moscatel Doypack 300 Gr,"7,33 € / 1 Kg","2,20 €",CONSUM
Despensa,Aperitivos y frutos secos,Pasas Sultanas Doypack 300 Gr,"5,97 € / 1 Kg","1,79 €",CONSUM
Despensa,Aperitivos y frutos secos,Orejón Albaricoque Desecado doypack 200 Gr,"14,25 € / 1 Kg","2,85 €",CONSUM
Despensa,Aperitivos y frutos secos,Arándano Desecado Doypack 200 Gr,"13,25 € / 1 Kg","2,65 €",CONSUM
Despensa,Aperitivos y frutos secos,Nuez Macadamia Natural Doypack 100 Gr,"29,00 € / 1 Kg","2,90 €",CONSUM
Despensa,Aperitivos y frutos secos,Nuez Pecana Doypack 150 Gr,"17,93 € / 1 Kg","2,69 €",CONSUM
Despensa,Aperitivos y frutos secos,Pipa Pelada Natural Bolsa 150 Gr,"6,00 € / 1 Kg","0,90 €",CONSUM
Despensa,Aperitivos y frutos secos,Cebollitas Rojas Agridulces 200 Gr,"6,25 € / 1 Kg","1,25 €",CONSUM
